<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.17	25.00	25.68	24.30	25.43	29773	10621200	1
2021.03.18	25.44	25.44	23.53	23.86	30170	9667100	1
2021.03.19	24.11	24.93	23.76	24.17	22457	11311300	1
2021.03.22	24.22	25.30	23.85	24.81	16391	5589200	1
2021.03.23	24.80	25.45	23.91	24.74	24223	8556400	1
2021.03.24	24.95	25.02	23.17	24.10	16973	5975700	1
2021.03.25	23.46	24.30	22.86	23.50	26124	8118500	1
2021.03.26	23.64	24.02	22.62	23.00	26313	8629700	1
2021.03.29	22.76	23.22	21.33	21.49	21751	9267600	1
2021.03.30	21.28	23.35	20.90	22.71	26771	9616900	1
2021.03.31	22.91	23.77	22.20	22.85	20799	7612500	1
2021.04.01	23.50	25.49	23.20	24.01	37253	15507700	1
2021.04.05	24.64	24.94	23.75	24.00	20319	6279900	1
2021.04.06	24.20	25.94	24.05	25.46	26652	9835400	1
2021.04.07	25.67	26.23	24.85	25.76	18228	6659700	1
2021.04.08	26.30	27.89	25.94	27.49	30104	11236900	1
2021.04.09	27.18	27.35	25.85	26.06	29091	10250900	1
2021.04.12	26.19	26.48	25.20	26.17	25737	8391600	1
2021.04.13	26.62	27.67	26.20	27.20	36467	11905200	1
2021.04.14	27.60	28.10	26.41	26.91	19190	7434100	1
2021.04.15	27.00	27.79	26.50	26.75	19080	6885700	1
2021.04.16	26.87	27.41	26.63	26.94	12041	3945400	1
2021.04.19	27.16	27.60	26.70	27.14	14670	5415800	1
2021.04.20	27.28	27.96	27.16	27.44	16254	5584800	1
2021.04.22	29.00	29.80	27.71	27.84	43061	16423800	1
2021.04.23	28.12	29.41	28.12	28.77	28219	9736500	1
2021.04.26	28.90	29.19	28.22	28.80	16534	5176600	1
2021.04.27	28.85	29.04	27.53	28.11	12913	3584500	1
2021.04.28	28.38	29.48	28.32	28.55	16518	5019600	1
2021.04.29	28.82	29.08	28.10	28.90	13846	4173100	1
2021.04.30	28.90	29.77	28.65	28.77	29587	21598200	1
2021.05.03	28.70	29.39	26.90	28.05	43700	12409100	1
2021.05.04	27.73	27.73	26.36	26.61	26009	7415500	1
2021.05.05	26.63	27.59	25.98	26.98	19965	6153600	1
2021.05.06	26.95	26.98	25.10	25.48	17555	6801100	1
